ADE_inaccurate, uncertainty_inaccurate
4.3667311668396,0.79467565
4.230671405792236,1.0983826
3.3501861095428467,0.6488087
2.140228033065796,0.88451594
4.329363822937012,1.4755623
2.262183904647827,0.44972232
2.3069677352905273,0.8111965
5.469888687133789,0.7299594
2.935091257095337,2.6512125
2.2650671005249023,0.82160157
2.7685298919677734,0.98549956
3.3345654010772705,0.73851514
6.20733642578125,0.5667033
2.5129523277282715,0.6754043
9.605034828186035,0.8694005
2.338146924972534,0.7168661
3.078366279602051,1.2545521
2.9016644954681396,0.49183005
2.53265380859375,0.74000067
6.246348857879639,1.576369
2.0942893028259277,0.72039574
3.7769041061401367,1.1598033
2.175748348236084,1.2197533
2.9373550415039062,0.45695126
2.696010112762451,0.49256852
2.189021348953247,0.5475718
2.1117639541625977,1.0783671
4.408398628234863,0.7972562
4.5129899978637695,0.4199826
2.9192256927490234,1.1586523
2.3535733222961426,1.6688439
3.3743340969085693,0.75342804
2.199876070022583,0.69917434
2.643615961074829,0.7101422
2.8228588104248047,0.8891283
2.9057860374450684,0.87207854
4.917924404144287,1.0973023
2.700340986251831,0.36678323
3.0763258934020996,0.5538648
2.195528030395508,1.527304
3.439098834991455,0.6566377
2.4310126304626465,0.8265552
5.291409492492676,0.7010934
2.7054598331451416,0.62213844
2.29042911529541,0.7494871
4.216501235961914,0.7517054
4.5298237800598145,0.5170033
3.4284894466400146,0.5328639
2.1266162395477295,0.40633488
2.614766836166382,0.79304236
6.499347686767578,0.36503997
3.3174707889556885,0.9775672
3.3593807220458984,0.37103814
2.0052521228790283,0.7139509
3.380786180496216,0.5752157
2.1866273880004883,0.4915494
5.828181266784668,0.42821017
2.464515447616577,0.73561525
3.571913480758667,0.8443658
2.377261161804199,0.6693031
4.506274223327637,1.1004643
2.782602310180664,1.752084
2.3823578357696533,0.667791
4.002607822418213,0.8806526
2.8029696941375732,0.6574588
2.6986865997314453,0.6761632
2.0089426040649414,0.71333575
3.6217589378356934,0.6588639
3.1614136695861816,0.82746595
2.433688163757324,1.1202773
3.1498193740844727,0.60927886
2.3050942420959473,0.7269909
3.2742388248443604,0.9150438
2.76741886138916,0.7686225
5.096253395080566,0.4844031
2.348051071166992,1.0077858
3.4145870208740234,1.2267165
2.225832939147949,0.7889034
2.3204586505889893,0.8185913
3.0156378746032715,1.0869603
2.7711598873138428,0.68704957
2.3755428791046143,0.8458983
2.3078417778015137,0.70536757
6.809061050415039,0.9125421
9.217564582824707,0.4751857
2.0427112579345703,0.44627675
2.816575050354004,0.50851023
2.2372217178344727,0.5455186
3.2062487602233887,0.7155116
3.29471492767334,1.1031389
5.248763561248779,1.40543
2.0576772689819336,1.6189139
2.1520328521728516,0.72327065
2.325859785079956,0.7476769
2.3882384300231934,1.4734521
2.090111017227173,0.7769558
3.3320958614349365,0.7751214
4.650449752807617,0.47795415
2.4750564098358154,0.95683044
2.621154546737671,0.6349123
5.409261703491211,0.48682004
2.121291160583496,2.837935
2.409898042678833,0.6221844
3.4720122814178467,1.343691
3.747164726257324,0.6906795
3.949958562850952,0.47544903
3.482931137084961,0.8155375
3.007955312728882,1.0860162
5.270459175109863,0.77914065
3.8601632118225098,0.9431007
2.268853187561035,0.6966171
2.4286677837371826,1.102269
2.179746150970459,0.5370592
3.575998306274414,0.44416848
2.535834789276123,1.4600868
4.714936256408691,0.5774984
4.184001445770264,0.4518882
2.3449907302856445,0.82225436
2.356067657470703,0.6889458
4.496621608734131,0.8520502
2.4348268508911133,0.80193067
2.154895544052124,0.6320457
5.6572465896606445,0.64908904
2.3138489723205566,0.6362322
3.830354690551758,0.71498525
2.269765615463257,0.9047898
2.465869426727295,0.7225993
2.6811084747314453,0.69895446
2.713907480239868,0.9400234
4.1069135665893555,0.96954614
2.948237419128418,1.3732146
3.106954336166382,1.0351105
5.606924533843994,0.68506837
2.0922231674194336,0.44387698
3.8933584690093994,0.59257483
2.210395574569702,0.7103313
3.003535270690918,0.44094482
2.5499532222747803,1.0493677
2.174992322921753,0.5124783
2.510167360305786,0.56591016
2.207533359527588,0.8422313
2.132831335067749,0.51218
3.653104305267334,0.76359785
4.269352912902832,0.69470024
10.824668884277344,0.8029398
3.778104782104492,0.4977251
4.90575647354126,0.60055125
2.1397275924682617,0.5151014
2.480661153793335,0.93279237
2.3339755535125732,0.43305984
2.6244821548461914,1.40822
2.4286882877349854,0.89230084
4.069665431976318,0.9051898
3.1450235843658447,0.982178
2.848198175430298,0.7302406
2.1801488399505615,0.5740755
3.7560815811157227,1.0018938
2.683159112930298,0.7560098
2.904472589492798,0.79278696
3.5455586910247803,1.4195061
2.6347293853759766,1.1540965
3.672529935836792,0.66084784
2.3560478687286377,0.555852
3.215998649597168,0.7172337
2.2661545276641846,1.3303897
3.5656039714813232,1.0463485
2.5996224880218506,0.65185905
2.948605537414551,1.2189746
6.0432538986206055,2.3570523
4.4173688888549805,1.0684279
2.031182289123535,0.4931788
5.67432975769043,0.556139
2.9089739322662354,0.53167164
3.2095577716827393,0.61059624
5.597292423248291,0.77954215
2.7113752365112305,0.39586484
2.4135804176330566,0.4795091
3.1286239624023438,0.51480407
3.0020413398742676,0.7245219
5.094114303588867,0.46906087
2.4479551315307617,0.8278666
4.579596042633057,1.0344104
4.669078826904297,1.0977448
3.1846697330474854,0.95355
2.423635482788086,0.81755006
2.123040199279785,0.79471284
3.458186388015747,0.8400045
5.090605735778809,0.4890142
3.593379020690918,0.85708857
2.4643380641937256,0.5705934
4.442032337188721,1.0443184
4.662801742553711,0.68373597
2.5867159366607666,0.8373956
3.3274147510528564,0.74690497
2.297976016998291,2.28357
3.8539187908172607,0.6671077
2.0660674571990967,1.2135262
2.051413059234619,0.88838595
2.272071123123169,0.802247
2.0994298458099365,0.6739072
2.780205011367798,0.6804827
2.426185369491577,0.81029993
2.2318694591522217,2.9658532
3.4256646633148193,0.9759845
2.973569631576538,0.37342128
6.678808689117432,0.60585314
2.6067981719970703,0.6476394
2.016747236251831,0.9736696
4.623112678527832,0.47227067
2.0826451778411865,0.7866571
2.2275407314300537,0.9615375
2.5675134658813477,0.47010067
2.9679064750671387,0.9343722
2.3603341579437256,0.4510749
2.0479371547698975,0.5594242
2.9518954753875732,0.7161621
3.176593542098999,0.6865165
2.110185146331787,0.78046393
4.063942909240723,0.7914453
5.114390850067139,1.1862332
2.8893039226531982,0.7309129
2.0484840869903564,0.6150197
2.4555859565734863,0.8608801
3.005960464477539,0.8280852
2.140714168548584,0.5640881
2.088608503341675,0.59353596
3.294940233230591,0.57821447
2.781142234802246,0.59213233
5.921398162841797,0.9186495
2.883336067199707,0.58436626
3.6663103103637695,0.7074476
3.6012511253356934,0.9336267
3.694096565246582,0.52134997
3.8525071144104004,1.0311836
2.6954152584075928,0.874532
3.0947771072387695,0.72418135
3.2403371334075928,0.48283318
3.3362793922424316,0.45544124
3.0264642238616943,0.9512351
3.2895007133483887,1.2217561
3.056718111038208,0.5545428
4.346924304962158,0.91220593
4.609274387359619,0.86093134
2.211296558380127,0.7377512
3.5233640670776367,0.72637427
2.159698486328125,0.5278211
5.624459266662598,1.3257374
2.886949062347412,0.71384346
2.0167860984802246,0.4038369
2.270141363143921,0.67093515
2.2493698596954346,0.8952334
4.963868618011475,0.9808903
2.656825065612793,0.9573779
2.506711006164551,0.58754504
4.533593654632568,0.80879384
2.139418840408325,0.3010105
2.401552677154541,1.0728083
3.124840497970581,0.63231784
5.016862869262695,3.4586632
2.5984768867492676,0.9126804
2.5324862003326416,0.8722643
3.547154426574707,0.8266092
2.5856521129608154,0.6318145
2.361114501953125,0.83642876
6.801483154296875,1.0136143
3.9540655612945557,0.5909465
4.416836261749268,0.93741417
2.032809257507324,0.59547603
3.9432852268218994,0.9485455
2.082648992538452,0.63456327
4.717066287994385,1.0706905
3.21290922164917,0.8719463
3.2625503540039062,0.46561435
2.0694167613983154,1.0936058
5.506469249725342,0.47681472
2.046584129333496,0.8976253
3.1843056678771973,1.1990199
2.476706027984619,0.57522655
2.1256678104400635,0.848349
7.038290977478027,0.6835768
3.0690507888793945,0.6669661
2.657339096069336,0.6630236
2.2765114307403564,0.7097124
2.3346385955810547,0.8231281
2.5621914863586426,0.8642762
2.5894458293914795,0.76441413
2.0191352367401123,0.5101078
2.339815139770508,0.8593283
2.3131823539733887,0.8964563
5.275183200836182,0.81452614
2.949014902114868,0.5549878
3.3661365509033203,0.38065243
2.3578145503997803,0.7350355
4.286958694458008,1.1976194
5.0626749992370605,0.7530444
2.286402940750122,0.9226071
2.4663565158843994,0.6523967
4.450375556945801,0.5005941
3.045379877090454,0.7974496
3.70611572265625,1.0325205
5.346031665802002,0.7175873
2.2923221588134766,0.42391106
8.324540138244629,0.7957426
2.3736836910247803,0.58728296
3.679097890853882,1.2099665
5.141050815582275,0.9330125
2.1946568489074707,0.99269176
4.990779399871826,0.7365579
2.808579206466675,0.5405091
2.764188766479492,0.9012193
2.1135332584381104,0.61013967
3.796902656555176,3.9826288
2.5266008377075195,1.3020221
2.685356855392456,2.1875198
2.8023014068603516,0.75473523
4.6353960037231445,1.3169868
2.9077951908111572,0.60715574
2.5401523113250732,0.6709079
2.7417328357696533,0.8664648
2.095921277999878,0.91518813
3.795114755630493,0.74862635
2.5399584770202637,0.87876856
2.067014455795288,1.4047014
2.149567127227783,0.63036525
5.268567085266113,1.0915577
4.130465507507324,0.84519076
3.655945062637329,0.88129705
3.844939947128296,1.1366469
4.124185085296631,1.3938669
2.7915375232696533,0.5330205
2.4593889713287354,0.91982317
4.298973560333252,1.8846536
2.0711371898651123,0.5560348
2.6154520511627197,0.6782385
4.27458381652832,0.5822289
2.6797420978546143,1.4129504
2.1692469120025635,0.7192457
2.478060245513916,1.6804307
2.014953374862671,0.64770836
4.772241115570068,0.5625342
2.362097978591919,0.86525625
6.493312835693359,0.40217927
2.5041708946228027,0.67349607
2.4245262145996094,0.5847422
5.692105293273926,1.0118148
3.8825490474700928,0.79639244
3.6133408546447754,0.789081
3.262701988220215,0.6946063
2.0621941089630127,1.0876606
5.990835666656494,0.86015373
4.687140941619873,0.49101126
4.452063083648682,0.892382
8.30482292175293,0.44504178
3.3869173526763916,1.3538451
6.755972862243652,3.845473
9.368709564208984,1.1067281
20.340900421142578,4.085434
6.480093955993652,4.133789
2.9434823989868164,5.9669538
23.245075225830078,2.5635107
4.195372581481934,1.0682328
3.113171100616455,0.9746756
13.031036376953125,0.60653764
13.250566482543945,1.4214779
6.918614387512207,1.0101718
16.338321685791016,2.8781083
9.248043060302734,2.0095134
5.540816783905029,1.9415585
6.7246880531311035,2.6111228
10.505541801452637,0.8073571
3.878175735473633,0.99317247
14.657489776611328,1.461569
5.268905162811279,1.5149082
2.359154462814331,2.8415985
6.878190517425537,1.2503532
2.587261915206909,1.135407
11.118361473083496,3.9401383
10.041177749633789,4.009029
3.298562526702881,0.9804947
7.987313270568848,1.479601
7.818770885467529,0.9180107
29.64643096923828,3.2210925
9.140726089477539,0.91571
2.0571038722991943,1.0201334
23.923137664794922,0.7101029
4.314225673675537,0.9350005
3.6345303058624268,2.0460563
3.9241833686828613,2.0273263
17.22415542602539,4.8893337
5.012703895568848,0.65457094
13.794102668762207,0.84371376
3.3725104331970215,1.360537
17.284414291381836,2.3826857
11.755200386047363,2.4469817
8.42828369140625,2.9223728
7.530206203460693,1.183282
11.513043403625488,1.9802654
10.01784896850586,5.500525
4.34504508972168,1.6363001
11.820063591003418,0.7857124
11.221107482910156,1.9746616
9.075812339782715,2.432931
5.760001182556152,2.2153754
3.0546648502349854,2.5099192
8.655638694763184,2.0883818
5.186993598937988,1.3606738
3.3474349975585938,4.701791
5.703078746795654,3.833315
14.914897918701172,1.0245326
3.7674241065979004,0.31300506
8.341269493103027,5.054821
9.070074081420898,0.5386689
2.762911081314087,0.8355097
4.80418062210083,2.7939496
5.776476860046387,2.2003796
5.044524192810059,1.0374621
4.056629180908203,2.1361723
3.2526156902313232,0.88150185
12.653672218322754,2.3498724
3.313915967941284,1.6839824
4.654041290283203,0.98035765
9.685037612915039,1.6574359
9.561538696289062,1.1675106
14.017004013061523,0.2872088
14.765013694763184,0.58026445
10.322312355041504,1.7891124
6.827112197875977,3.8356478
7.890627384185791,1.9241354
11.021653175354004,1.7147228
11.155653953552246,1.6418654
2.1452155113220215,1.3936015
6.510961532592773,3.6291697
2.295410394668579,0.70650345
4.765974044799805,1.5711747
12.00546646118164,1.6678271
16.935504913330078,0.74015075
4.66848087310791,1.4124304
6.9654316902160645,4.4068317
5.487909317016602,0.88124627
2.6592636108398438,1.4774915
5.074033737182617,1.0285518
3.987534761428833,1.3146573
6.296140193939209,2.7054517
16.2319278717041,2.0867865
11.56362533569336,0.81531966
4.338731288909912,5.716805
7.799933910369873,1.4568553
10.29696273803711,2.1438973
12.2338228225708,6.407834
17.806716918945312,1.4362214
9.55550479888916,2.2312694
6.242304801940918,1.4969693
8.23900318145752,1.8438643
12.926204681396484,1.258092
7.949773788452148,5.7043037
14.02469253540039,3.4866986
6.962038040161133,0.8545346
3.5049469470977783,2.9081419
10.690910339355469,3.9641507
9.274624824523926,0.35650384
3.903693199157715,0.59148633
9.949217796325684,1.1884255
17.54326820373535,0.67913896
8.677668571472168,2.8915992
13.401010513305664,7.5185947
8.389663696289062,5.015971
8.57262134552002,2.9725168
5.990848541259766,0.83048064
5.031403064727783,2.1588433
9.809173583984375,2.8575141
5.252940654754639,7.477417
4.034213542938232,1.4099671
8.543899536132812,2.0801206
4.693367004394531,1.9376241
7.375847816467285,2.872963
2.2829198837280273,1.2784551
4.434938430786133,1.9807732
2.327744483947754,2.0140526
5.858298301696777,0.7732732
11.989394187927246,3.7600427
9.668663024902344,3.4575949
5.698085784912109,0.4233467
3.2752294540405273,1.3046712
8.066055297851562,3.5402398
24.748830795288086,4.125748
9.386475563049316,4.0631695
7.529127597808838,3.985199
4.489739894866943,1.836636
7.3569865226745605,9.023657
9.747559547424316,4.779789
6.116258144378662,0.5510303
8.281916618347168,1.0053066
8.392878532409668,2.4561138
4.057068347930908,1.0518569
29.922924041748047,1.6044295
5.875021934509277,2.5333545
15.319599151611328,0.7418788
14.573648452758789,0.49006283
12.171747207641602,8.093103
3.482105016708374,1.091496
2.978186845779419,1.2006428
11.707740783691406,1.5615222
18.528371810913086,0.8588909
3.9262535572052,1.3195416
9.383591651916504,1.0323921
14.329146385192871,2.3462439
9.587969779968262,3.0105305
8.092597007751465,3.156029
4.635076999664307,1.0664765
7.66403341293335,1.296712
7.706032752990723,3.9773157
6.62545919418335,4.4880023
23.049072265625,2.662345
5.606939792633057,1.5272466
16.184762954711914,1.2819062
6.017144680023193,0.78871185
9.027148246765137,1.0033644
13.792815208435059,4.236114
3.1140127182006836,2.8962421
14.910438537597656,1.2716564
18.149581909179688,0.29691297
13.322917938232422,2.1063464
11.551945686340332,5.4642487
5.203891754150391,1.1903008
10.676521301269531,0.6139419
5.711689472198486,1.2746843
3.2426023483276367,1.5957658
5.300521373748779,0.33816537
2.5519261360168457,1.9744883
5.069628715515137,1.8712528
4.660436630249023,0.43905377
3.0580697059631348,0.88698137
3.483757734298706,2.0123343
14.891819953918457,0.577881
7.319798469543457,2.1630688
9.854113578796387,2.4286754
2.5188684463500977,1.346698
6.1011223793029785,0.96627647
2.978346586227417,0.8401836
3.1237282752990723,1.8653979
10.892988204956055,0.82436174
