ADE, uncertainty
1.9695593118667603,1.3949205
0.7547441124916077,0.7726803
1.9451632499694824,1.4889814
0.886091947555542,1.1265566
0.9811879992485046,0.4132637
1.1070897579193115,1.0932288
1.7513458728790283,1.2957034
1.059791922569275,0.32903606
0.9672715067863464,0.24951364
1.8649253845214844,0.3004452
1.2578617334365845,1.3208289
1.902016282081604,1.1468546
1.7950847148895264,1.0638093
1.1548172235488892,0.8878093
1.8965060710906982,1.0927917
1.882472276687622,0.82081026
0.4920995235443115,0.9999499
1.2645418643951416,0.31975183
0.9856597781181335,0.24298047
1.4074004888534546,1.2786137
1.398646354675293,1.1614896
1.866040825843811,0.80175316
1.5401757955551147,1.5704169
1.6337047815322876,1.4143405
1.876206636428833,1.2978913
1.5155150890350342,0.4239618
1.8765149116516113,2.0134134
1.5751330852508545,0.9329046
1.4249699115753174,0.9222929
0.976044774055481,1.3188077
1.2669460773468018,0.9283445
0.5825886726379395,1.118772
1.6976383924484253,0.5668037
0.899147093296051,0.33491603
1.2300136089324951,1.0338988
1.5948482751846313,1.3611015
1.8999780416488647,1.1690321
0.8157609701156616,1.3192892
1.4312013387680054,0.75389814
1.6111946105957031,0.59557563
1.3259150981903076,1.2668257
0.6709893941879272,1.0457143
1.6256232261657715,1.6947333
0.42330342531204224,0.8235506
1.6740350723266602,0.6104345
1.249061107635498,0.50809073
0.12019766867160797,0.82053345
1.1590317487716675,1.0534713
1.4263590574264526,1.0147982
0.9778748154640198,1.1741779
1.0913197994232178,2.158653
0.789082944393158,0.76654154
1.1641231775283813,0.6310149
1.5831986665725708,0.27242413
1.3277543783187866,0.9421976
1.7462213039398193,1.0673562
1.1335681676864624,0.38351375
1.7405527830123901,0.47348687
1.1302887201309204,0.84864616
1.7411400079727173,1.2778504
0.7053961157798767,0.32095745
0.4765971004962921,0.33222705
1.606299638748169,0.664787
1.217050313949585,0.9406867
1.8222335577011108,0.46002427
0.8216944932937622,0.8476895
1.312211275100708,0.8940405
1.6153852939605713,0.36985904
0.9888285994529724,1.0045072
1.7119688987731934,1.7050598
1.1792815923690796,0.96229225
1.9791887998580933,0.3157842
0.4875604212284088,1.4371234
1.264066219329834,0.3192122
1.0405033826828003,1.1512827
0.7781420946121216,1.1369355
1.5923000574111938,0.7795037
1.570020318031311,0.9455223
1.7357423305511475,0.86731255
0.8736021518707275,0.7458061
1.397811770439148,0.37924266
0.5045543909072876,0.36648354
0.734809935092926,0.6443219
0.4556279480457306,0.88973707
1.878018856048584,0.54167736
0.9581579566001892,0.76125854
0.9499801397323608,0.71856207
0.8832421898841858,1.0151719
0.7826992273330688,0.9055312
1.19953191280365,0.9327375
1.8211628198623657,1.0073731
0.647034227848053,0.36789933
1.2284542322158813,0.7313919
1.2153573036193848,1.036007
1.3437652587890625,2.4402807
0.7782119512557983,0.3954387
1.897937297821045,0.98588616
1.5750279426574707,0.8655636
1.322043776512146,0.7900139
1.7151267528533936,0.6147125
1.0657795667648315,0.47196513
0.760540246963501,1.1711949
0.7557814717292786,0.8533916
0.7596331834793091,0.94540536
0.5801529288291931,1.1005093
1.9955776929855347,1.7309948
0.9602394700050354,0.90652907
1.0023231506347656,1.5280625
0.8539711833000183,0.70355093
1.8301359415054321,0.21695575
1.6391704082489014,1.3444422
1.4435847997665405,1.3536818
1.2625014781951904,0.29958504
1.8674818277359009,0.92715096
0.6914048790931702,0.9873489
1.861059308052063,1.0094813
1.349501609802246,1.634496
1.8849520683288574,0.95491683
1.478898048400879,1.0795363
1.808563232421875,1.3569725
1.7607845067977905,0.8474641
1.394637107849121,1.116221
1.3431167602539062,0.28282955
0.9360035061836243,0.6546152
0.29721248149871826,0.3660397
1.1559271812438965,0.98292977
0.8784762620925903,1.1680329
1.0685185194015503,0.80760527
1.7780135869979858,0.8219034
1.077892541885376,1.0542849
1.4991881847381592,0.839169
1.194140076637268,1.1867121
1.2900108098983765,0.85542697
1.3580410480499268,1.0495952
1.6654974222183228,0.406847
1.7559105157852173,1.057677
0.8231400847434998,2.2427673
0.8888740539550781,0.9962916
1.9733004570007324,1.3931922
1.635380744934082,1.0991526
1.2186226844787598,0.9409417
0.5565991997718811,0.5802396
0.5890164375305176,0.9647189
1.1365867853164673,0.9161469
1.852609395980835,1.2353078
1.6355623006820679,0.83755434
0.899085283279419,0.72086066
0.35708945989608765,0.73415476
1.0749897956848145,1.0188148
1.237836241722107,1.0900389
0.8604060411453247,0.9975572
1.8077256679534912,0.7799167
1.183860421180725,0.799155
0.6607347726821899,0.4040515
0.7380119562149048,0.69031954
1.4946446418762207,0.68636495
0.6485933661460876,1.3989692
1.2917649745941162,0.7326503
1.019769310951233,0.94364846
1.8446983098983765,0.22037072
1.745377540588379,0.57914466
1.505220651626587,0.94185823
0.3958851099014282,0.45426247
0.8790555596351624,0.44337296
0.8628880977630615,0.47334102
1.2757800817489624,0.7680613
1.4119970798492432,1.0849276
1.1486893892288208,1.4557374
0.9508030414581299,1.024248
0.9694265723228455,1.2126532
1.4830982685089111,0.5882069
0.7520301938056946,0.9943771
1.0044796466827393,1.538012
1.8040307760238647,1.0106285
1.226556420326233,0.95702547
0.675987720489502,0.6608477
1.1545568704605103,0.9456473
0.7099197506904602,1.296365
1.9492419958114624,0.3528199
1.1004725694656372,2.2826273
1.4828426837921143,1.8253751
1.9450466632843018,1.4930264
1.993787407875061,0.6236738
1.524930715560913,0.8858095
1.1434773206710815,0.97948366
1.6868805885314941,0.45584315
1.2840800285339355,0.7914959
0.8126457333564758,1.2934723
1.7954254150390625,1.461495
0.29287663102149963,0.98664457
1.0450907945632935,0.4060657
1.2104897499084473,0.36142406
0.7247669696807861,0.8676401
1.993437647819519,0.7522284
1.1099271774291992,1.1730261
1.4372822046279907,0.91442645
1.882957100868225,1.1896987
1.3185957670211792,0.9551713
1.0349942445755005,1.4065387
0.9040818810462952,1.441702
0.9211897850036621,0.7362199
1.3120211362838745,1.0276177
1.471032738685608,1.0669456
1.5268036127090454,1.6227261
0.674110472202301,1.310122
0.9661413431167603,0.4391229
1.2368171215057373,1.2279449
1.3190197944641113,1.2583225
1.205080509185791,0.78655887
0.4634253978729248,1.1994789
0.7135735154151917,0.79920983
1.807472825050354,1.2877501
1.7672232389450073,1.581602
0.7272522449493408,0.30795217
0.7137306332588196,0.98351073
0.5398150086402893,0.7734557
1.449020504951477,0.49076653
1.2403957843780518,0.90787244
1.1169894933700562,1.6587888
1.8586632013320923,0.34474504
1.3422331809997559,1.0693115
1.6890778541564941,0.75253624
0.5372329354286194,1.2301817
1.435949683189392,1.3120517
1.5741990804672241,0.31639975
1.6119440793991089,1.3455458
0.26769766211509705,1.0877593
1.823848843574524,1.2308117
1.8684159517288208,0.34465203
1.8324493169784546,0.81328565
1.2966233491897583,1.084541
1.9281744956970215,0.85537636
1.7929260730743408,0.46414563
1.8285976648330688,0.8074141
1.0932368040084839,0.9235886
1.1387813091278076,0.9208535
1.889460802078247,0.7894371
1.702956199645996,0.93273103
1.9197783470153809,0.972718
1.5052112340927124,1.089893
1.5761687755584717,2.6001554
1.7157163619995117,1.1496997
1.6150795221328735,0.9267483
1.1615784168243408,1.0755305
0.7172464728355408,0.31554922
1.9669773578643799,0.360922
1.4991165399551392,0.97097397
0.3345243036746979,1.1599681
1.080619215965271,0.87926507
1.5211551189422607,0.6425827
1.7414982318878174,1.2220191
1.8677157163619995,1.0293857
1.5531494617462158,0.35638618
0.8517930507659912,0.36149627
0.5906620025634766,1.3445705
1.924033522605896,1.1805316
0.6269749999046326,0.876101
1.4046893119812012,1.0386856
1.072597622871399,0.88963705
1.1214123964309692,1.0371321
0.7074693441390991,0.89865994
1.2677531242370605,0.93896246
1.4078177213668823,0.88400406
1.0616596937179565,1.1682496
1.1989933252334595,1.1186072
1.1062703132629395,0.9184022
1.3911033868789673,0.71685433
1.3666131496429443,1.0614194
0.8272460699081421,1.4578594
0.8934465050697327,0.9123397
1.417027235031128,0.3978624
1.4867184162139893,2.0066879
0.7796755433082581,0.8839399
0.825172483921051,0.90415466
0.8927702307701111,0.41647774
1.6832865476608276,1.1289912
1.2535760402679443,1.4159102
0.1529851257801056,0.54560965
0.9313427209854126,0.8971182
0.6098046898841858,0.2829811
1.242663025856018,0.8041526
1.219883680343628,0.8030494
0.9287223815917969,0.35561875
1.149048089981079,1.3062155
1.7941639423370361,0.8445648
0.9179022312164307,1.2963743
1.4786944389343262,0.9573982
1.1397706270217896,1.5008067
0.5255883932113647,0.24025343
1.6463218927383423,1.3405954
0.9661011695861816,0.53452814
0.6509612202644348,0.6152724
1.305343747138977,0.5127233
1.7684406042099,0.98088056
1.6789637804031372,1.210828
1.7382385730743408,0.9297371
0.8283535838127136,1.4762392
0.8040505051612854,0.79863954
1.6506391763687134,0.7637354
1.1950130462646484,0.7803396
0.9549243450164795,1.2046295
0.4933997392654419,0.32014668
1.9483389854431152,1.2011887
1.974327802658081,0.23242703
0.9379073977470398,0.4402725
0.8594171404838562,0.99777204
1.5984562635421753,1.0276058
0.9724688529968262,1.2212534
1.350956678390503,1.3671095
1.676747441291809,0.5755741
1.3025901317596436,0.8480842
1.4491353034973145,2.1043084
1.429417371749878,0.95308185
1.7663174867630005,1.1693068
1.4377654790878296,0.87139815
1.3367550373077393,1.0948147
1.6332643032073975,1.4655303
0.818330705165863,1.0198257
0.5421231985092163,0.6447
0.9532325863838196,0.2670165
1.8153408765792847,1.1897308
1.9162356853485107,0.8305512
0.9279003739356995,0.28664777
1.3569636344909668,0.8002758
0.9881644248962402,0.4227535
1.7244305610656738,0.5291688
1.9117209911346436,0.6215111
1.8497631549835205,1.3002102
0.33363503217697144,1.0765988
1.2481416463851929,0.40503585
1.432775855064392,0.7255963
1.8800464868545532,0.9646785
1.1020811796188354,1.0119529
1.66267991065979,1.0729036
0.48106080293655396,1.2077758
1.1128708124160767,0.40234742
0.4667692184448242,0.53696996
1.2833517789840698,0.7754808
1.4733728170394897,0.78999245
1.388948917388916,0.8604889
1.9406682252883911,1.2497844
1.0102570056915283,0.9124797
1.62819504737854,0.87116516
1.238436222076416,0.5566504
1.911729097366333,0.8512981
1.219003438949585,0.82846344
1.5845577716827393,1.0446988
1.5602693557739258,1.0750005
0.9200187921524048,1.4367374
1.0157901048660278,1.2204356
1.0479161739349365,0.9920092
1.4883803129196167,0.9534366
0.8981641530990601,0.38761002
0.6006572842597961,0.42428872
1.2220805883407593,0.62265533
1.7313411235809326,0.5036838
1.4423556327819824,0.5424553
1.71284818649292,1.3649613
0.6109294295310974,0.4051966
0.47766920924186707,0.4087515
0.9281667470932007,0.76229876
1.2025673389434814,1.3671596
1.5984760522842407,0.77462065
1.1082428693771362,1.0949526
1.6468632221221924,1.6363834
1.053382396697998,1.4475461
1.1427074670791626,0.7735753
1.7933967113494873,1.5250237
1.2847404479980469,0.97802836
0.6924315094947815,1.0689191
0.4893064796924591,0.8411265
1.8040134906768799,0.25986403
1.2525966167449951,1.4797142
1.666374921798706,0.78377336
0.7870567440986633,0.8579571
0.7437055110931396,0.5313189
0.9970262050628662,0.40908226
0.8327655792236328,1.0710891
0.8636475205421448,0.92575544
0.5242617726325989,0.41947415
1.0485352277755737,1.1280816
0.7600885033607483,0.892822
1.766932725906372,0.81371826
1.731814980506897,1.2563845
0.9596494436264038,1.4750321
1.1558893918991089,0.75006866
1.846472978591919,1.1623193
1.9235751628875732,1.884792
1.5031046867370605,1.2781098
0.9194886684417725,0.29671803
1.8080264329910278,1.1292431
1.7322713136672974,0.40725383
0.8680164217948914,1.0110415
1.5940659046173096,1.202299
1.3560056686401367,1.1486278
1.8191139698028564,0.31231883
1.6017967462539673,0.6820264
1.2257167100906372,1.3378679
0.690898060798645,1.8768092
0.7384793162345886,0.9517677
0.9006208777427673,0.48714778
1.8381094932556152,1.2557675
1.514015555381775,0.27280572
1.2773112058639526,0.40958175
1.7934019565582275,1.8815938
1.8663440942764282,1.1230031
1.1604509353637695,1.0860415
0.9892025589942932,0.96507025
1.602349042892456,1.2909384
0.6073977947235107,1.172287
1.6698130369186401,0.8167147
0.4169868528842926,2.2655525
1.1249589920043945,0.44034445
1.5592056512832642,1.0892695
1.4294171333312988,0.80571204
0.9099231958389282,0.35880098
1.3348371982574463,0.30451155
1.8953617811203003,0.47676155
1.1977578401565552,0.85332733
0.6796373128890991,0.65880334
0.7428109049797058,0.9478583
1.313913106918335,0.7434857
0.46557551622390747,0.4867182
1.6032018661499023,0.42290017
0.6023906469345093,1.1344252
1.3854303359985352,0.72916335
0.8044192790985107,0.9063923
1.2985739707946777,0.9744776
1.0081104040145874,0.74957013
1.9265347719192505,0.7345007
0.39037469029426575,1.6997801
1.4096360206604004,1.412433
1.1186108589172363,0.2966975
1.4152112007141113,1.1809766
1.853702425956726,0.8737407
1.7767841815948486,0.58417696
1.212315559387207,1.2429407
0.8692120313644409,2.5408814
1.38041090965271,1.2121806
1.9322776794433594,1.0336534
1.0072567462921143,0.79655737
1.5901652574539185,0.8453026
1.0053646564483643,0.29015946
1.592016577720642,1.0823799
0.8171795010566711,0.3534658
1.85149347782135,1.1421092
0.5714901685714722,1.0139498
0.6733569502830505,0.99600863
1.2543283700942993,1.022973
1.6839478015899658,0.36348873
1.7437249422073364,0.3206917
1.5652462244033813,1.1784947
0.9879881143569946,1.4140877
0.9199616312980652,0.3370327
1.3296340703964233,1.0589889
1.9339412450790405,0.81917435
1.8032128810882568,1.5744783
1.5241585969924927,0.4920657
1.9195553064346313,0.9472424
1.6572461128234863,0.38986242
1.0856120586395264,0.7489425
1.2231285572052002,2.1888425
0.4618355929851532,0.905483
0.19647739827632904,0.865625
1.795029878616333,1.4695648
1.867567777633667,0.70794815
1.337912917137146,0.8029696
0.7431697845458984,1.196635
1.3947726488113403,1.1676902
1.8712376356124878,0.4720774
0.624939501285553,1.1800508
0.5601025223731995,1.192206
0.3379817306995392,1.0295709
1.2673954963684082,1.0177968
0.6697564125061035,0.41482118
1.9116754531860352,0.8440092
0.9948171973228455,1.6746135
1.2403500080108643,1.037854
1.3202941417694092,0.90118325
1.047115445137024,0.7861774
0.8582731485366821,0.47366568
1.0166511535644531,0.28475797
1.7436672449111938,0.4009446
1.5658628940582275,1.0032631
1.8721237182617188,0.5041384
1.7015093564987183,0.40845895
0.893343448638916,0.43243653
1.398635983467102,0.98908675
1.1281788349151611,0.74397707
0.4745975136756897,0.35651708
0.40162643790245056,0.5802098
1.383375883102417,0.6451985
0.6112874746322632,0.56657577
1.757016658782959,1.0192224
1.9529757499694824,1.1728802
1.0041676759719849,1.1994457
1.847916603088379,0.25074947
1.9489364624023438,0.27590528
1.6432162523269653,1.7537972
0.7632723450660706,0.9199942
0.9138455390930176,0.80932724
1.4063353538513184,0.69733346
1.771220088005066,0.78594315
1.0767179727554321,0.39975584
0.38042309880256653,1.0839511
1.9705314636230469,0.74426425
1.511633276939392,1.411991
1.327013373374939,1.1144012
1.2875827550888062,1.1215678
1.1896032094955444,0.8848566
0.6246762275695801,0.19771458
1.9406592845916748,0.9743889
1.8989098072052002,0.95906913
1.505658745765686,0.87024236
1.6622824668884277,0.47074935
0.8235062956809998,1.272108
0.949911892414093,1.5012342
1.2566357851028442,0.26363894
1.324129343032837,1.3964539
1.2848844528198242,0.72555023
1.453240156173706,0.4569215
0.3302256464958191,0.6568688
1.433457374572754,1.2106299
1.6637042760849,0.934802
0.8377503752708435,1.1329366
0.49890509247779846,0.9995946
1.7678134441375732,0.3401864
1.8056646585464478,0.76086473
1.9464651346206665,0.55955434
1.8969902992248535,1.2744501
1.2556657791137695,1.0278093
1.515170931816101,0.77481806
1.2262513637542725,0.85659754
0.8215684294700623,0.6015217
1.836843729019165,1.1920633
0.892316460609436,0.8798395
1.378788709640503,0.76904184
1.2093802690505981,0.467188
0.6158894896507263,0.6979733
1.2086002826690674,1.0305997
1.7011827230453491,0.573612
1.4071097373962402,1.245646
1.2586992979049683,0.41430387
1.6152459383010864,0.427969
0.5630090236663818,0.76291156
1.9604815244674683,0.5952723
1.0481204986572266,1.1934898
0.8450583815574646,1.0610745
1.5119558572769165,1.001135
1.783861517906189,0.24643031
1.454066514968872,0.60192126
0.6043400764465332,0.8317378
1.8521744012832642,0.7191078
0.2366010546684265,1.2242862
1.918779730796814,1.0859382
1.8536432981491089,0.71633506
0.9746569991111755,0.9064735
0.8670595288276672,1.005175
0.8350266814231873,1.3031849
1.5370069742202759,0.49345723
1.5048938989639282,0.7832906
1.6220992803573608,0.6785041
0.6855946183204651,1.1195569
1.9406460523605347,0.91394734
0.6955751776695251,1.0683959
1.9832097291946411,0.56586134
1.5887244939804077,0.8654944
1.5683211088180542,1.1566894
0.9465067982673645,0.90073204
0.7934069633483887,1.1156553
1.083855390548706,1.0310082
0.9457101225852966,1.4238719
0.8384920358657837,0.9970934
0.5410574078559875,0.8012839
1.5926344394683838,1.1730462
1.27047860622406,1.2307626
1.8111454248428345,2.3584526
1.8872343301773071,1.2059853
0.6318157911300659,1.2363842
1.521998643875122,0.7651951
1.8103817701339722,1.3522443
1.0937541723251343,0.77962035
0.5985575914382935,1.2888085
1.4273639917373657,0.59873396
0.8047711849212646,0.99605966
1.3166916370391846,0.37377852
0.8987988829612732,0.51541483
0.9740471839904785,0.7413328
1.0431773662567139,1.3264747
1.4538847208023071,1.2456276
1.1997160911560059,0.6681568
1.7775471210479736,0.5945412
1.4574910402297974,1.3329692
1.0826011896133423,0.49063438
1.1672765016555786,0.41006866
0.7414494156837463,0.7571276
0.5876078605651855,0.9166081
0.6869787573814392,0.4337951
1.8000998497009277,1.3366683
1.6243551969528198,1.6726439
0.8092221021652222,0.59694916
1.6935232877731323,0.79861504
0.28552335500717163,1.2602565
1.4255882501602173,0.29004073
1.2088090181350708,1.1080155
1.5815316438674927,0.6545503
0.2277839630842209,1.4414994
0.6794725656509399,0.8615739
0.7276723980903625,0.5568438
1.6816437244415283,0.5173763
0.8311575055122375,0.41920146
1.5659620761871338,0.79546446
1.843920111656189,1.1404138
1.886723518371582,0.85602117
0.6202113628387451,0.79318833
1.7047412395477295,0.91519
1.7724668979644775,0.24819022
1.5785064697265625,0.41671708
1.8289446830749512,0.7912308
1.312471866607666,0.97832435
0.3946651816368103,1.3242764
1.4047120809555054,0.76970696
1.3763513565063477,0.3293062
1.735670566558838,0.8254802
0.796643078327179,0.36093497
1.4407086372375488,0.36807635
1.2610960006713867,0.7069662
1.6159101724624634,1.513066
1.6919338703155518,0.38592982
1.879575252532959,3.3956625
1.140946626663208,4.081152
1.1947435140609741,0.4784141
0.7072975039482117,1.0035653
1.0836312770843506,1.2115904
1.636132001876831,5.561973
1.7548191547393799,1.0156692
0.7996554374694824,1.8061541
1.5065867900848389,4.813005
1.4151791334152222,1.0491997
0.8822818994522095,0.5578911
0.8306738138198853,2.179863
1.075070858001709,1.9574095
1.946951150894165,3.121152
0.9789057970046997,1.1201898
1.9793363809585571,3.5049646
1.0669482946395874,4.236699
0.7327458262443542,1.1749083
1.9817779064178467,1.3182906
1.7223011255264282,0.31251332
1.9630329608917236,1.9859548
0.9173116087913513,1.3790606
1.924559473991394,2.5788236
1.5677595138549805,0.35358238
1.2562369108200073,1.5205003
0.9222308397293091,1.736423
1.989748477935791,1.8597383
1.4373642206192017,1.0927831
0.6837013363838196,4.4224105
1.8958334922790527,0.27937692
1.032152533531189,2.0640478
1.494362473487854,3.4617212
1.0830410718917847,1.3183705
0.4891189932823181,0.23472527
1.329038143157959,1.0682502
1.8789145946502686,1.6397128
1.5154216289520264,1.3106675
0.8337699770927429,2.268241
1.3460168838500977,1.7157856
1.8623650074005127,5.6922755
1.9378970861434937,0.31263518
0.24688255786895752,0.7747456
0.632851243019104,0.9718126
1.4137663841247559,1.4626038
1.0814697742462158,1.8565067
0.7087113261222839,1.98671
1.2088335752487183,0.26442203
1.718449592590332,0.51255697
0.9796324372291565,1.4625273
1.1669808626174927,2.3086932
1.0324466228485107,0.31267184
1.6368991136550903,2.1402586
1.227301001548767,1.9479746
1.1193031072616577,1.2804371
0.594048798084259,1.1542003
1.917326807975769,4.1623244
1.0148968696594238,2.244276
0.753587007522583,1.5822511
1.282033085823059,4.7987914
0.9385572075843811,1.0992049
0.966450572013855,1.5253654
1.6808587312698364,3.0454953
1.4734846353530884,0.14620347
0.7382615804672241,3.8545284
1.2790265083312988,1.4014142
1.3457335233688354,2.8974073
1.338651418685913,1.0090938
1.8943378925323486,0.5892239
0.7777227759361267,1.8345762
0.7691159844398499,0.94334203
0.8925006985664368,3.2583444
1.4234832525253296,1.2241422
1.8235224485397339,5.5910926
0.7821322679519653,0.61633974
1.5625604391098022,0.8458405
1.7088350057601929,1.4273375
1.8342188596725464,0.53914624
0.6777567863464355,3.1612995
1.8178887367248535,0.8822889
0.7049691677093506,1.0295013
1.3101810216903687,0.8938515
1.4899004697799683,2.2303383
0.6169608235359192,3.7759898
1.0161000490188599,4.122942
1.4729208946228027,0.120165914
1.0730375051498413,2.1682327
1.0438052415847778,3.254817
1.0782294273376465,2.4297032
0.39677178859710693,0.13309112
