11,74,187,1653054011.961292
12,141,98,1653054011.9613547
11,74,187,1653054012.1263359
12,141,98,1653054012.1264
11,75,188,1653054012.28752
12,143,98,1653054012.2875743
11,75,188,1653054012.443421
12,143,98,1653054012.4434855
11,75,188,1653054012.61413
12,145,97,1653054012.6141942
11,75,188,1653054012.7796376
12,145,97,1653054012.7796962
11,76,188,1653054012.9377556
12,147,96,1653054012.9378219
11,76,188,1653054013.0837302
12,147,96,1653054013.0837858
11,76,188,1653054013.224981
12,147,96,1653054013.2250452
11,76,188,1653054013.3925374
12,149,95,1653054013.392602
11,76,188,1653054013.557357
12,149,95,1653054013.5574226
11,76,188,1653054013.7284708
12,151,94,1653054013.7285357
11,76,188,1653054013.89389
12,151,94,1653054013.8939543
11,76,188,1653054014.0601783
12,151,94,1653054014.060235
11,77,188,1653054014.2173965
12,153,93,1653054014.2174604
11,77,188,1653054014.388376
12,153,93,1653054014.3884408
11,77,189,1653054014.5527456
12,155,92,1653054014.5528085
11,77,189,1653054014.7200365
12,155,92,1653054014.7200918
11,78,195,1653054014.8754086
12,157,91,1653054014.8754735
11,78,195,1653054015.0390315
12,157,91,1653054015.0390997
11,78,195,1653054015.190686
12,157,91,1653054015.1907504
11,79,196,1653054015.3673816
12,160,90,1653054015.3674443
11,79,196,1653054015.5482376
12,160,90,1653054015.5483015
11,79,196,1653054015.727323
12,162,89,1653054015.7273884
11,79,196,1653054015.8980498
12,162,89,1653054015.8981166
11,79,196,1653054016.0651484
12,162,89,1653054016.0652144
11,80,197,1653054016.2230735
12,165,88,1653054016.223144
11,80,197,1653054016.3883865
12,165,88,1653054016.3884556
11,80,197,1653054016.5503595
12,167,87,1653054016.5504274
11,80,197,1653054016.755832
13,134,144,1653054016.7558916
12,167,87,1653054016.7559104
11,81,198,1653054016.9738173
13,135,144,1653054016.973878
13,130,109,1653054016.9738977
11,81,198,1653054017.2033174
13,135,144,1653054017.2033808
13,130,109,1653054017.2034056
11,81,198,1653054017.4409375
13,135,144,1653054017.4410064
13,130,109,1653054017.4410312
11,82,198,1653054017.6766586
13,136,144,1653054017.6767259
13,132,108,1653054017.6767514
11,82,198,1653054017.898301
13,136,144,1653054017.898367
13,132,108,1653054017.8983915
11,82,198,1653054018.119029
13,137,143,1653054018.1190934
11,82,198,1653054018.285591
13,137,143,1653054018.285657
11,82,198,1653054018.453127
13,137,143,1653054018.4531925
11,83,199,1653054018.6182559
13,138,143,1653054018.6183107
13,135,107,1653054018.6183298
11,83,199,1653054018.84249
13,138,143,1653054018.842547
11,83,199,1653054018.9891272
13,140,143,1653054018.9891934
13,136,106,1653054018.9892192
11,83,199,1653054019.2260818
13,140,143,1653054019.2261488
13,136,106,1653054019.2261739
11,84,199,1653054019.471717
13,142,143,1653054019.4717836
13,138,105,1653054019.4718087
11,84,199,1653054019.715117
13,142,143,1653054019.7151923
13,138,105,1653054019.7152178
11,84,199,1653054019.949056
13,142,143,1653054019.949113
13,138,105,1653054019.9491327
11,84,200,1653054020.1758978
13,143,143,1653054020.1759636
13,140,105,1653054020.1759877
14,187,79,1653054020.1760116
11,84,200,1653054020.556652
13,143,143,1653054020.556728
13,140,105,1653054020.5567527
14,187,78,1653054020.5567749
14,187,79,1653054020.5567958
11,85,201,1653054020.9231699
13,145,142,1653054020.9232352
13,141,104,1653054020.9232595
14,190,77,1653054020.9232817
11,86,201,1653054021.2219849
13,145,142,1653054021.222054
13,141,104,1653054021.222079
14,190,77,1653054021.2221012
11,86,201,1653054021.519904
13,145,142,1653054021.519969
13,141,104,1653054021.5199926
14,190,77,1653054021.5200148
11,86,201,1653054021.8178005
13,146,142,1653054021.8178668
13,143,103,1653054021.81789
14,192,77,1653054021.817912
11,86,201,1653054022.1248322
13,146,142,1653054022.124897
13,143,103,1653054022.1249194
14,192,77,1653054022.1249416
11,87,202,1653054022.4307992
13,148,142,1653054022.430868
13,145,102,1653054022.430891
11,87,202,1653054022.6642716
13,148,142,1653054022.6643276
13,145,102,1653054022.6643467
11,87,202,1653054022.868007
13,150,142,1653054022.8680696
13,147,101,1653054022.8680882
11,87,202,1653054023.1506479
13,150,142,1653054023.150711
13,147,101,1653054023.1507378
15,196,75,1653054023.1507607
11,87,202,1653054023.4363706
13,150,142,1653054023.4364383
13,147,101,1653054023.4364784
15,196,75,1653054023.4364994
11,88,203,1653054023.7120173
13,152,142,1653054023.7120728
13,149,101,1653054023.7120912
11,89,203,1653054023.9153917
13,152,142,1653054023.9154587
13,149,101,1653054023.9154816
11,89,203,1653054024.1561234
13,153,141,1653054024.1561873
13,151,100,1653054024.1562116
11,89,203,1653054024.3975284
13,153,141,1653054024.3975837
13,151,100,1653054024.3976016
11,89,203,1653054024.619418
13,153,141,1653054024.619481
13,151,100,1653054024.619506
11,90,203,1653054024.8546612
13,155,141,1653054024.8547184
13,153,99,1653054024.854738
11,90,203,1653054025.0628204
13,155,141,1653054025.062884
13,153,99,1653054025.0629096
11,91,204,1653054025.2959735
13,158,141,1653054025.2960312
13,155,98,1653054025.2960522
11,91,204,1653054025.5141742
13,158,141,1653054025.5142372
13,155,98,1653054025.514262
11,91,204,1653054025.7387655
13,160,141,1653054025.7388344
13,157,97,1653054025.7388575
11,91,204,1653054025.963442
13,160,141,1653054025.9635143
13,157,97,1653054025.9635384
11,91,204,1653054026.1984134
13,160,141,1653054026.1984687
13,157,97,1653054026.1984875
11,92,205,1653054026.4202101
13,161,141,1653054026.4202762
13,159,96,1653054026.4202998
11,92,205,1653054026.6518922
13,161,141,1653054026.6519578
13,159,96,1653054026.651981
11,93,204,1653054026.9045858
13,163,141,1653054026.9046504
13,162,96,1653054026.9046752
11,93,204,1653054027.1428983
13,163,141,1653054027.1429539
13,162,96,1653054027.1429725
11,93,204,1653054027.3645697
13,163,141,1653054027.3646328
13,162,96,1653054027.3646564
11,93,205,1653054027.5952086
13,165,140,1653054027.595274
13,164,95,1653054027.5952978
11,93,205,1653054027.83673
13,165,140,1653054027.8367953
13,164,95,1653054027.836833
11,94,204,1653054028.0581152
13,167,141,1653054028.058179
13,166,94,1653054028.0582016
11,94,204,1653054028.2926364
13,167,141,1653054028.2926989
13,166,94,1653054028.2927234
11,95,205,1653054028.531839
13,169,141,1653054028.5319057
13,169,92,1653054028.5319304
11,95,205,1653054028.7462492
13,169,141,1653054028.7463078
13,169,92,1653054028.746328
11,95,205,1653054028.965772
13,169,141,1653054028.9658391
13,169,92,1653054028.965864
11,96,206,1653054029.1952906
13,171,140,1653054029.195348
11,96,206,1653054029.4132981
13,171,140,1653054029.4133625
16,123,71,1653054029.4133859
11,97,204,1653054029.6460211
13,174,140,1653054029.6460862
11,97,204,1653054029.8159068
13,174,140,1653054029.815971
11,97,204,1653054029.9792614
13,174,140,1653054029.979331
11,98,207,1653054030.149729
13,176,139,1653054030.149794
11,98,207,1653054030.3127177
13,176,139,1653054030.3127825
11,99,207,1653054030.481767
13,178,139,1653054030.4818344
11,99,207,1653054030.64933
13,178,139,1653054030.6493952
11,100,205,1653054030.8044891
13,181,140,1653054030.8045433
11,102,205,1653054030.9644704
13,181,140,1653054030.9645414
11,102,205,1653054031.126896
13,181,140,1653054031.1269507
11,134,210,1653054031.2813568
11,87,205,1653054031.2814202
13,184,139,1653054031.2814457
11,134,210,1653054031.5923696
11,87,205,1653054031.5924356
13,184,139,1653054031.5924613
17,186,85,1653054031.5924835
11,136,211,1653054031.8998582
11,87,205,1653054031.8999228
13,186,138,1653054031.899948
17,189,85,1653054031.8999703
11,136,211,1653054032.2063663
13,186,138,1653054032.2064412
17,189,85,1653054032.206467
11,136,211,1653054032.5168915
11,87,205,1653054032.516958
13,186,138,1653054032.5169837
17,189,85,1653054032.5170064
11,88,205,1653054032.8369668
13,189,138,1653054032.837031
17,192,82,1653054032.8370554
19,137,212,1653054033.1427948
19,88,205,1653054033.1428587
13,189,138,1653054033.1428838
17,192,82,1653054033.1429064
17,184,82,1653054033.1429281
19,88,205,1653054033.513271
13,192,138,1653054033.513325
17,196,80,1653054033.5133436
20,139,212,1653054033.8013313
19,88,205,1653054033.8013947
13,192,138,1653054033.8014195
17,196,80,1653054033.8014421
20,140,213,1653054034.1100647
19,88,205,1653054034.1101208
13,195,138,1653054034.1101415
17,199,79,1653054034.1101592
20,140,213,1653054034.409081
19,88,205,1653054034.4091463
13,195,138,1653054034.4091718
17,199,79,1653054034.409194
20,140,213,1653054034.718762
19,88,205,1653054034.7188222
13,195,138,1653054034.7188432
17,199,79,1653054034.7188609
20,142,213,1653054035.0021255
19,89,205,1653054035.002196
13,198,137,1653054035.0022218
20,142,213,1653054035.2166672
19,89,205,1653054035.2167218
13,198,137,1653054035.216743
20,144,213,1653054035.4469807
19,89,205,1653054035.44705
13,199,137,1653054035.4470763
20,144,213,1653054035.7535114
19,89,205,1653054035.7535787
13,199,137,1653054035.7536042
20,144,213,1653054035.97747
19,89,205,1653054035.9775252
13,199,137,1653054035.977546
20,146,214,1653054036.2644687
19,93,206,1653054036.2645228
13,201,137,1653054036.264544
20,146,214,1653054036.4896
19,93,206,1653054036.4896536
13,201,137,1653054036.4896743
20,147,214,1653054036.7185485
19,93,208,1653054036.7186184
20,121,180,1653054036.7186422
13,202,137,1653054036.7186646
20,147,214,1653054037.0135355
19,93,208,1653054037.0135922
20,121,180,1653054037.0136201
13,202,137,1653054037.013641
20,149,215,1653054037.3215566
19,94,206,1653054037.3216228
20,123,181,1653054037.3216486
13,203,137,1653054037.3216722
20,149,215,1653054037.6395884
19,94,206,1653054037.6396544
20,123,181,1653054037.639679
13,203,137,1653054037.6397018
20,149,215,1653054037.9428508
19,94,207,1653054037.9429178
20,123,181,1653054037.9429433
13,203,137,1653054037.9429662
20,151,215,1653054038.2590487
19,94,207,1653054038.2591136
20,124,181,1653054038.2591453
13,205,137,1653054038.2591696
20,151,215,1653054038.5726383
19,94,207,1653054038.572699
20,124,181,1653054038.5727193
13,205,137,1653054038.5727372
20,153,216,1653054038.864427
19,95,207,1653054038.864491
20,125,181,1653054038.864516
13,206,137,1653054038.8645387
20,153,216,1653054039.1570876
19,95,207,1653054039.1571548
20,125,181,1653054039.1571753
13,206,137,1653054039.1571934
20,153,216,1653054039.4561949
19,95,207,1653054039.456262
20,125,181,1653054039.4562867
13,206,137,1653054039.4563096
20,96,207,1653054039.7709353
20,126,182,1653054039.7709985
13,208,136,1653054039.7710235
20,96,207,1653054040.0114021
20,126,182,1653054040.0114658
13,208,136,1653054040.01149
20,96,207,1653054040.253904
20,128,182,1653054040.2539656
13,210,136,1653054040.2539914
20,96,207,1653054040.493297
20,128,182,1653054040.4933543
13,210,136,1653054040.4933732
20,97,207,1653054040.7207022
20,129,182,1653054040.7207649
13,212,134,1653054040.720788
20,97,207,1653054040.9537344
20,129,182,1653054040.953798
13,212,134,1653054040.953824
20,97,207,1653054041.1895955
20,129,182,1653054041.189661
13,212,134,1653054041.1896856
20,98,207,1653054041.4134336
20,131,183,1653054041.413498
20,98,207,1653054041.5796504
20,131,183,1653054041.5797129
20,99,205,1653054041.7479374
20,133,183,1653054041.7480016
20,99,205,1653054041.9100318
20,133,183,1653054041.9100869
20,99,205,1653054042.0656917
20,133,183,1653054042.0657585
20,100,207,1653054042.228387
20,134,183,1653054042.2284546
20,100,207,1653054042.3899846
20,134,183,1653054042.3900487
20,101,207,1653054042.557544
20,136,184,1653054042.5576112
20,101,207,1653054042.7052984
20,136,184,1653054042.7053545
20,101,207,1653054042.8507714
20,137,184,1653054042.8508365
20,101,207,1653054043.023227
20,137,184,1653054043.023283
20,101,207,1653054043.1646194
20,137,184,1653054043.1646755
20,103,207,1653054043.3174307
20,141,184,1653054043.317497
20,103,207,1653054043.486541
20,141,184,1653054043.4866035
20,103,208,1653054043.6417093
20,142,185,1653054043.6417718
20,103,208,1653054043.8673153
20,142,185,1653054043.8673813
20,103,208,1653054044.034524
20,142,185,1653054044.0345879
20,104,208,1653054044.19825
20,144,185,1653054044.198303
20,104,208,1653054044.3442452
20,144,185,1653054044.3443244
20,105,208,1653054044.51324
20,146,186,1653054044.5133064
20,105,208,1653054044.6705928
20,146,186,1653054044.6706471
20,106,208,1653054044.8110507
20,148,185,1653054044.8111026
20,106,208,1653054045.038196
20,148,185,1653054045.0382595
24,132,103,1653054045.0382845
20,106,208,1653054045.2737541
20,148,185,1653054045.2738147
20,106,208,1653054045.43866
20,150,186,1653054045.4387138
20,106,208,1653054045.660913
20,150,186,1653054045.6609757
25,134,103,1653054045.660999
20,107,208,1653054045.8938665
20,152,187,1653054045.893931
25,136,102,1653054045.8939548
20,107,208,1653054046.1242158
20,152,187,1653054046.1242802
25,136,102,1653054046.1243052
20,107,208,1653054046.3649247
20,152,187,1653054046.3649907
25,136,102,1653054046.3650157
20,108,208,1653054046.6144774
25,137,101,1653054046.6145484
20,108,208,1653054046.851373
26,154,187,1653054046.8514369
25,137,101,1653054046.8514621
20,109,208,1653054047.0890598
26,156,187,1653054047.0891254
25,139,100,1653054047.089151
20,109,208,1653054047.3220968
26,156,187,1653054047.322161
25,139,100,1653054047.322185
20,110,208,1653054047.5557692
26,159,187,1653054047.5558348
25,141,99,1653054047.5558615
20,110,208,1653054047.7969177
26,159,187,1653054047.7969818
25,141,99,1653054047.797007
20,110,208,1653054048.0400198
26,159,187,1653054048.040089
25,141,99,1653054048.0401149
20,111,208,1653054048.2729268
26,161,188,1653054048.272991
25,142,99,1653054048.273016
20,111,208,1653054048.4929607
26,161,188,1653054048.4930172
25,142,99,1653054048.4930367
20,112,209,1653054048.724769
26,163,188,1653054048.7248342
25,144,98,1653054048.724858
20,112,209,1653054048.974041
26,163,188,1653054048.974107
25,144,98,1653054048.9741333
20,112,209,1653054049.2123642
26,163,188,1653054049.2124298
25,144,98,1653054049.2124553
20,113,209,1653054049.4350283
26,166,189,1653054049.4350922
25,146,97,1653054049.4351232
20,113,209,1653054049.6600325
26,166,189,1653054049.6600902
25,146,98,1653054049.6601098
20,114,209,1653054049.8792765
26,169,189,1653054049.8793402
25,148,97,1653054049.8793683
20,114,209,1653054050.1804373
26,169,189,1653054050.180503
27,45,180,1653054050.1805434
25,148,97,1653054050.1805644
20,115,209,1653054050.4695084
26,171,190,1653054050.4695752
27,45,180,1653054050.4695988
25,151,96,1653054050.4696202
20,115,209,1653054050.7820058
26,171,190,1653054050.7820613
27,45,181,1653054050.7820804
25,151,96,1653054050.7820985
20,115,209,1653054051.0582476
26,171,190,1653054051.0583065
27,45,181,1653054051.0583289
25,151,96,1653054051.058349
20,116,209,1653054051.339965
26,174,191,1653054051.3400307
25,152,96,1653054051.3400564
20,116,209,1653054051.5764954
26,174,191,1653054051.5765588
25,152,96,1653054051.576584
20,117,209,1653054051.8206747
26,176,191,1653054051.8207388
25,154,95,1653054051.8207638
20,117,209,1653054052.0541816
26,176,191,1653054052.0542476
25,154,95,1653054052.054271
20,117,209,1653054052.285995
26,176,191,1653054052.2860494
25,154,95,1653054052.2860682
20,118,209,1653054052.4920547
26,180,191,1653054052.4921095
25,156,93,1653054052.4921286
20,118,209,1653054052.719064
26,180,191,1653054052.7191253
25,156,93,1653054052.7191477
20,118,209,1653054052.9289043
26,182,192,1653054052.928973
25,158,93,1653054052.9289987
20,118,209,1653054053.1612444
26,182,192,1653054053.1613019
25,158,93,1653054053.1613216
20,120,209,1653054053.3720074
26,186,192,1653054053.3720725
25,160,92,1653054053.372101
20,120,209,1653054053.6837864
26,186,192,1653054053.6838427
28,45,181,1653054053.6838605
25,160,92,1653054053.683878
20,120,209,1653054053.9699528
26,186,192,1653054053.970011
28,45,181,1653054053.9700298
25,160,92,1653054053.9700477
20,121,210,1653054054.2770061
26,189,193,1653054054.277073
28,45,181,1653054054.2770984
20,121,210,1653054054.5149808
26,189,193,1653054054.515045
28,45,181,1653054054.51507
20,122,210,1653054054.7463942
26,192,194,1653054054.746463
28,46,181,1653054054.7464883
20,122,210,1653054055.060906
26,192,194,1653054055.060972
28,46,181,1653054055.0609956
29,132,140,1653054055.0610194
20,122,210,1653054055.333091
26,192,194,1653054055.3331487
28,46,181,1653054055.3331714
29,132,140,1653054055.3331916
20,123,214,1653054055.6305594
26,196,194,1653054055.6306248
29,133,140,1653054055.630649
20,123,214,1653054055.8709016
26,196,194,1653054055.870964
29,133,140,1653054055.8709896
20,124,214,1653054056.097766
26,199,195,1653054056.0978224
29,134,140,1653054056.0978453
20,124,214,1653054056.4004948
26,199,195,1653054056.400559
30,46,181,1653054056.400582
29,134,140,1653054056.4006052
20,125,214,1653054056.6976762
26,201,196,1653054056.6977422
30,46,182,1653054056.6977677
29,136,140,1653054056.6977906
20,125,214,1653054057.0036728
26,201,196,1653054057.0037374
30,46,182,1653054057.0037627
29,136,140,1653054057.003786
20,125,214,1653054057.3035114
26,201,196,1653054057.303576
30,46,182,1653054057.3036008
29,136,140,1653054057.3036232
20,127,214,1653054057.597469
26,202,197,1653054057.5975342
30,46,182,1653054057.5975578
29,138,140,1653054057.597581
20,127,214,1653054057.9142077
26,202,197,1653054057.9142623
30,46,182,1653054057.914281
29,138,140,1653054057.9142985
20,127,214,1653054058.190404
26,204,199,1653054058.1904595
30,46,182,1653054058.1904783
29,139,139,1653054058.1904967
20,127,214,1653054058.4731271
26,204,199,1653054058.4731925
30,46,182,1653054058.4732184
29,139,139,1653054058.4732416
20,127,214,1653054058.7834656
26,204,199,1653054058.7835295
30,46,182,1653054058.7835548
29,139,139,1653054058.7835784
20,129,215,1653054059.0802152
26,206,200,1653054059.0802805
30,46,182,1653054059.0803058
29,141,139,1653054059.0803287
20,129,215,1653054059.359243
26,206,200,1653054059.3592968
30,46,182,1653054059.359316
29,141,139,1653054059.3593342
20,130,215,1653054059.6620622
26,208,201,1653054059.662125
30,46,182,1653054059.6621497
29,143,139,1653054059.6621733
31,184,81,1653054059.6622002
20,130,215,1653054060.096562
26,208,201,1653054060.096627
30,46,182,1653054060.0966523
29,143,139,1653054060.0966752
20,131,215,1653054060.3983288
26,210,202,1653054060.398393
30,47,182,1653054060.3984177
29,145,139,1653054060.3984406
20,131,215,1653054060.7108939
26,210,202,1653054060.7109513
30,47,182,1653054060.7109742
29,145,139,1653054060.7109919
20,131,215,1653054061.0160623
26,210,202,1653054061.0161254
30,47,182,1653054061.0161605
29,145,139,1653054061.0161839
20,132,215,1653054061.310834
26,212,203,1653054061.310902
30,47,182,1653054061.3109262
29,146,139,1653054061.3109477
32,189,77,1653054061.3109717
20,132,215,1653054061.7402499
26,212,203,1653054061.7403145
30,47,182,1653054061.7403383
29,146,139,1653054061.7403605
32,190,78,1653054061.7403822
32,189,77,1653054061.7404044
20,133,216,1653054062.1815686
26,214,202,1653054062.1816351
30,47,182,1653054062.181659
29,147,138,1653054062.18168
32,192,78,1653054062.1817172
20,133,216,1653054062.5566814
26,214,202,1653054062.5567434
30,47,182,1653054062.5567644
29,147,138,1653054062.5567825
32,192,78,1653054062.5568
20,133,216,1653054062.9186692
26,214,202,1653054062.9187365
30,47,182,1653054062.9187608
29,147,138,1653054062.9187825
32,192,78,1653054062.9188032
30,47,182,1653054063.29944
29,149,138,1653054063.2994993
30,47,182,1653054063.4575946
29,149,138,1653054063.4576628
30,47,182,1653054063.6207805
29,152,138,1653054063.6208487
30,47,182,1653054063.7750864
29,152,138,1653054063.7751591
30,47,182,1653054063.9436045
29,153,137,1653054063.9436696
30,47,182,1653054064.174959
29,153,137,1653054064.175025
33,194,75,1653054064.1750484
30,47,182,1653054064.3962665
29,153,137,1653054064.3963332
33,195,75,1653054064.3963568
30,47,182,1653054064.635541
29,155,137,1653054064.6356046
30,47,182,1653054064.794026
29,155,137,1653054064.7940903
30,47,182,1653054064.963705
29,157,137,1653054064.9637687
30,47,182,1653054065.126116
29,157,137,1653054065.1261787
30,47,182,1653054065.2921314
29,157,137,1653054065.2921855
30,47,182,1653054065.447481
29,159,137,1653054065.447547
30,47,182,1653054065.5942817
29,159,137,1653054065.5943391
30,48,182,1653054065.7489338
29,161,136,1653054065.748999
30,48,182,1653054065.9021788
29,161,136,1653054065.9022448
30,48,183,1653054066.057275
29,164,136,1653054066.0573404
30,48,183,1653054066.2244673
29,164,136,1653054066.2245266
30,48,183,1653054066.382473
29,164,136,1653054066.3825386
30,48,183,1653054066.5445828
29,166,136,1653054066.5446525
30,48,183,1653054066.7123551
29,166,136,1653054066.712424
30,48,183,1653054066.8746576
29,168,135,1653054066.8747249
30,48,183,1653054067.0411046
29,168,135,1653054067.0411701
30,48,183,1653054067.2054622
29,168,135,1653054067.2055185
30,48,183,1653054067.3633783
29,171,135,1653054067.363445
30,48,183,1653054067.5220175
29,171,135,1653054067.5220819
30,48,183,1653054067.6881948
29,173,135,1653054067.6882594
30,48,183,1653054067.8486445
29,173,135,1653054067.8487008
30,49,183,1653054068.0022008
29,175,134,1653054068.0022674
30,49,183,1653054068.1693563
29,175,135,1653054068.1694205
30,49,183,1653054068.336648
29,175,135,1653054068.3367124
30,49,183,1653054068.490536
29,178,134,1653054068.4905908
30,49,183,1653054068.6500125
29,178,134,1653054068.650078
30,49,183,1653054068.815273
29,180,134,1653054068.8153286
30,49,183,1653054068.96853
29,180,134,1653054068.9685962
30,49,183,1653054069.1203277
29,180,134,1653054069.1203926
30,49,183,1653054069.2912521
29,183,134,1653054069.2913153
30,49,183,1653054069.5443144
29,183,134,1653054069.5443807
30,49,183,1653054069.7129354
29,186,133,1653054069.7130046
30,49,183,1653054069.8833313
29,186,133,1653054069.8833969
30,50,184,1653054070.0477066
29,189,133,1653054070.047764
30,50,184,1653054070.2068932
29,189,133,1653054070.20696
30,50,184,1653054070.3592825
29,189,133,1653054070.3593469
30,50,184,1653054070.5326328
29,192,132,1653054070.5326982
30,50,184,1653054070.7050366
29,192,132,1653054070.7051005
30,50,184,1653054070.862661
29,195,132,1653054070.8627167
30,50,184,1653054071.0213296
29,195,132,1653054071.0213919
30,50,184,1653054071.1876473
29,195,132,1653054071.1877046
30,50,185,1653054071.3499122
29,199,131,1653054071.3499773
30,50,185,1653054071.5163536
29,199,131,1653054071.5164225
30,52,184,1653054071.673203
29,203,131,1653054071.67326
30,52,184,1653054071.8152468
29,203,131,1653054071.8153024
30,52,185,1653054071.9591372
29,204,131,1653054071.9592006
30,52,185,1653054072.115606
29,204,131,1653054072.115672
30,52,185,1653054072.2740855
29,204,131,1653054072.2741497
30,52,185,1653054072.4451663
29,206,131,1653054072.445231
30,52,185,1653054072.6095178
29,206,131,1653054072.6095824
29,207,131,1653054072.7598026
29,207,131,1653054072.853393
29,207,131,1653054072.9408925
29,209,130,1653054073.0328887
34,53,185,1653054073.189292
29,209,130,1653054073.1893597
34,53,185,1653054073.359408
29,211,129,1653054073.359474
34,53,185,1653054073.5268471
29,211,129,1653054073.5269175
34,52,185,1653054073.691163
29,213,129,1653054073.6912222
34,52,185,1653054073.8377311
29,213,129,1653054073.8377986
34,52,185,1653054073.999905
29,213,129,1653054073.9999614
34,53,185,1653054074.141658
34,53,185,1653054074.2247896
34,53,185,1653054074.3201754
34,56,185,1653054074.4086366
34,56,185,1653054074.5027068
34,59,188,1653054074.589241
34,59,188,1653054074.685692
34,60,188,1653054074.7875648
34,60,188,1653054074.8717995
35,60,189,1653054075.0973735
35,61,189,1653054075.1764762
35,61,189,1653054075.2553759
35,61,189,1653054075.3329935
35,61,189,1653054075.4172075
35,61,189,1653054075.5129561
35,61,189,1653054075.6025093
35,61,189,1653054075.6842675
35,61,189,1653054075.7797544
35,61,189,1653054075.8695796
35,61,189,1653054075.9649732
35,61,189,1653054076.061791
35,61,189,1653054076.145283
36,63,191,1653054076.4284258
37,64,190,1653054076.7547207
37,64,191,1653054076.847801
37,64,191,1653054076.9287758
37,64,191,1653054077.0220807
37,64,191,1653054077.1058483
37,64,191,1653054077.1884449
37,65,191,1653054077.2826474
37,65,191,1653054077.3656268
37,65,191,1653054077.444181
38,66,191,1653054077.8399093
38,66,191,1653054077.9201322
38,67,191,1653054077.9979093
38,67,191,1653054078.076875
38,67,192,1653054078.1608248
38,67,192,1653054078.2517722
38,67,192,1653054078.346742
38,67,192,1653054078.4324627
38,67,192,1653054078.5107195
38,68,192,1653054078.5895348
38,68,192,1653054078.668511
38,68,192,1653054078.7470336
38,68,192,1653054078.8278441
38,68,192,1653054078.9232178
38,68,193,1653054079.0181355
38,68,193,1653054079.1031654
38,68,193,1653054079.1827912
38,68,193,1653054079.2767107
38,68,193,1653054079.3606682
38,68,193,1653054079.4399023
38,68,193,1653054079.5339942
38,69,193,1653054079.617542
38,69,193,1653054079.7012918
38,69,193,1653054079.7937005
38,69,193,1653054079.872468
38,69,193,1653054079.9538546
38,70,193,1653054080.0476463
38,70,193,1653054080.1380723
38,70,193,1653054080.23144
38,70,193,1653054080.327822
38,71,193,1653054080.4176486
38,71,193,1653054080.5004346
38,71,193,1653054080.5958233
38,71,194,1653054080.6916418
38,71,194,1653054080.782784
38,71,194,1653054080.8611681
38,71,194,1653054080.9461746
38,71,194,1653054081.041616
38,72,194,1653054081.1267917
38,72,194,1653054081.2057638
38,72,195,1653054081.2870355
38,72,195,1653054081.3827808
38,72,195,1653054081.4888449
38,72,195,1653054081.5841262
38,72,195,1653054081.6792152
38,73,195,1653054081.763835
38,73,195,1653054081.9192698
39,136,106,1653054081.9193335
38,73,195,1653054082.080511
39,138,105,1653054082.0805783
38,73,195,1653054082.2396882
39,138,105,1653054082.2397451
38,73,195,1653054082.3956842
39,138,105,1653054082.3957496
38,73,196,1653054082.546689
